Jan. 09. 2022 Time:[22:04:35] ||  Write(path="/data", buf=0x01240060, size=3434, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:36] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:04:36] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:36] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:36] ||  Write(path="/data", buf=0x01a63060, size=3472, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:37] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:37] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:37] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:37] ||  Write(path="/data", buf=0x01240060, size=3510, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:38] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:38] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:38] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:38] ||  Write(path="/data", buf=0x00a1d060, size=3548, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:39] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:39] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:39] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:39] ||  Write(path="/data", buf=0x01240060, size=3586, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:40] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:40] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:40] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:40] ||  Write(path="/data", buf=0x00a1d060, size=3624, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:41] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:41] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:41] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:41] ||  Write(path="/data", buf=0x01240060, size=3662, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:42] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:42] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:42] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:42] ||  Write(path="/data", buf=0x00a1d060, size=3700, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:43] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:43] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:43] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:43] ||  Write(path="/data", buf=0x01240060, size=3738, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:44] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:44] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:44] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:44] ||  Write(path="/data", buf=0x00a1d060, size=3776, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:45] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:45] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:45] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:45] ||  Write(path="/data", buf=0x01240060, size=3814, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:46] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:46] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:46] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:46] ||  Write(path="/data", buf=0x00a1d060, size=3852, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:47] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:47] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:47] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:47] ||  Write(path="/data", buf=0x01240060, size=3890, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:48] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:48] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:48] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:48] ||  Write(path="/data", buf=0x00a1d060, size=3928, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:49] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:49] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:49] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:49] ||  Write(path="/data", buf=0x01240060, size=3966, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:50] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:50] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:50] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:50] ||  Write(path="/data", buf=0x00a1d060, size=4004, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:51] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:04:51] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:51] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:51] ||  Write(path="/data", buf=0x01240060, size=4042, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:52] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:04:52] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:52] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:52] ||  Write(path="/data", buf=0x01a63060, size=4080, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:53] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:53] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:53] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:53] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:53] ||  Write(path="/data", buf=0x01a63060, size=22, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:54] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:54] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:54] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:54] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:54] ||  Write(path="/data", buf=0x01240060, size=60, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:55] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:55] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:55] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:55] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:55] ||  Write(path="/data", buf=0x01240060, size=98, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:56] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:04:56] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:56] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:56] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:56] ||  Write(path="/data", buf=0x01240060, size=136, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:57] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:04:57] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:57] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:57] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:57] ||  Write(path="/data", buf=0x00a1d060, size=174, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:58] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:04:58] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:58] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:58] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:58] ||  Write(path="/data", buf=0x00a1d060, size=212, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:59] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:04:59] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:04:59] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:04:59] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:04:59] ||  Write(path="/data", buf=0x01a63060, size=250, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:00] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:00] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:00] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:00] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:00] ||  Write(path="/data", buf=0x01a63060, size=288, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:01] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:01] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:01] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:01] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:01] ||  Write(path="/data", buf=0x01a63060, size=326, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:02] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:02] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:02] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:02] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:02] ||  Write(path="/data", buf=0x01a63060, size=364, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:03] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:03] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:03] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:03] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:03] ||  Write(path="/data", buf=0x01240060, size=402, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:04] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:04] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:04] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:04] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:04] ||  Write(path="/data", buf=0x01240060, size=440, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:05] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:05] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:05] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:05] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:05] ||  Write(path="/data", buf=0x00a1d060, size=478, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:06] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:06] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:06] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:06] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:06] ||  Write(path="/data", buf=0x01a63060, size=516, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:07] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:07] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:07] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:07] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:07] ||  Write(path="/data", buf=0x00a1d060, size=554, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:08] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:08] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:08] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:08] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:08] ||  Write(path="/data", buf=0x00a1d060, size=592, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:09] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:09] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:09] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:09] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:09] ||  Write(path="/data", buf=0x01240060, size=630, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:10] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:10] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:10] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:10] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:10] ||  Write(path="/data", buf=0x01240060, size=668, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:11] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:11] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:11] ||  Write(path="/data", buf=0x01240060, size=4096, offset=4096, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:11] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=8192, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:11] ||  Write(path="/data", buf=0x01240060, size=706, offset=12288, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:12] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:12] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:12] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:12] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:12] ||  Write(path="/data", buf=0x01a63060, size=744, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:12] ||  bb_opendir(path="/", fi=0x0123ec30)
Jan. 09. 2022 Time:[22:05:12] ||  Open(path"/main", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:12] ||  Read(path="/main", buf=0xf40094a0, size=16384, offset=0, fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:12] ||  Open(path"/TempStub", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:12] ||  Read(path="/TempStub", buf=0xfc0034f0, size=16384, offset=0, fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:12] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:12] ||  Read(path="/data", buf=0xf40094a0, size=16384, offset=0, fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:12] ||  bb_statfs(path="/", statv=0x00a1bbf0)
Jan. 09. 2022 Time:[22:05:13] ||  Open(path"/TempStub", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:13] ||  Read(path="/TempStub", buf=0xf4001460, size=16384, offset=0, fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:13] ||  Open(path"/main", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:13] ||  Read(path="/main", buf=0xf8001740, size=16384, offset=0, fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:13] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:13] ||  Read(path="/data", buf=0xf8001740, size=16384, offset=0, fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:13] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:13] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:13] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:13] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:13] ||  Write(path="/data", buf=0x01a63060, size=782, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:13] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:13] ||  Read(path="/data", buf=0xfc0034f0, size=16384, offset=0, fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:14] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:14] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:14] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:14] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:14] ||  Write(path="/data", buf=0x00a1d060, size=820, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:14] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:14] ||  Read(path="/data", buf=0xfc0034f0, size=16384, offset=0, fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:15] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:15] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:15] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:15] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:15] ||  Write(path="/data", buf=0x01a63060, size=858, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:15] ||  bb_statfs(path="/", statv=0x0123ebf0)
Jan. 09. 2022 Time:[22:05:15] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:15] ||  Read(path="/data", buf=0xf4001460, size=16384, offset=0, fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:16] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:16] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:16] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:16] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:16] ||  Write(path="/data", buf=0x00a1d060, size=896, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:16] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:16] ||  Read(path="/data", buf=0xf8001740, size=16384, offset=0, fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:17] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:17] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=0, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:17] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:17] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:17] ||  Write(path="/data", buf=0x00a1d060, size=934, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:17] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:17] ||  Read(path="/data", buf=0xfc0034f0, size=16384, offset=0, fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:18] ||  Open(path"/data", fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:18] ||  Write(path="/data", buf=0x01240060, size=4096, offset=0, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:18] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=4096, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:18] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=8192, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:18] ||  Write(path="/data", buf=0x00a1d060, size=972, offset=12288, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:18] ||  bb_statfs(path="/", statv=0x01a61bf0)
Jan. 09. 2022 Time:[22:05:18] ||  Open(path"/data", fi=0x00a1bcf0)
Jan. 09. 2022 Time:[22:05:18] ||  Read(path="/data", buf=0xfc0034f0, size=16384, offset=0, fi=0x01a61cf0)
Jan. 09. 2022 Time:[22:05:19] ||  Open(path"/data", fi=0x0123ecf0)
Jan. 09. 2022 Time:[22:05:19] ||  Write(path="/data", buf=0x00a1d060, size=4096, offset=0, fi=0x00a1bd50)
Jan. 09. 2022 Time:[22:05:19] ||  Write(path="/data", buf=0x01a63060, size=4096, offset=4096, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:19] ||  Write(path="/data", buf=0x01240060, size=4096, offset=8192, fi=0x0123ed50)
Jan. 09. 2022 Time:[22:05:19] ||  Write(path="/data", buf=0x01a63060, size=1010, offset=12288, fi=0x01a61d50)
Jan. 09. 2022 Time:[22:05:19] ||  Open(path"/data", fi=0x00a1bcf0)
